index_name,January_2012,February_2012,March_2012,April_2012,May_2012,June_2012,July_2012,August_2012,September_2012,October_2012,November_2012,December_2012,January_2013,February_2013,March_2013,April_2013,May_2013,June_2013,July_2013,August_2013,September_2013,October_2013,November_2013,December_2013,January_2014,February_2014,March_2014,April_2014,May_2014,June_2014,July_2014,August_2014,September_2014,October_2014,November_2014,December_2014,January_2015,February_2015,March_2015,April_2015,May_2015,June_2015,July_2015,August_2015,September_2015,October_2015,November_2015,December_2015,January_2016,February_2016,March_2016,April_2016,May_2016,June_2016,July_2016,August_2016,September_2016,October_2016,November_2016,December_2016,January_2017,February_2017,March_2017,April_2017,May_2017,June_2017,July_2017,August_2017,September_2017,October_2017,November_2017,December_2017,01_2018,02_2018,03_2018,04_2018,05_2018,06_2018,07_2018,08_2018,09_2018,10_2018,11_2018,12_2018,01_2019,02_2019,03_2019,04_2019,05_2019,06_2019,07_2019,08_2019,09_2019,10_2019,11_2019,12_2019,01_2020,02_2020,03_2020,04_2020,05_2020,06_2020,07_2020,08_2020,09_2020,10_2020,11_2020,12_2020,01_2021,02_2021,03_2021,04_2021,05_2021,06_2021,07_2021,08_2021,09_2021,10_2021,11_2021,12_2021
SB-MT,538.8,560.3,573.5909090909091,552.9047619047619,564.0,573.3333333333334,577.6190476190476,567.1304347826087,617.1052631578947,642.6818181818181,605.4736842105264,564.0,579.2857142857143,603.6842105263158,597.1904761904761,607.8636363636364,596.0454545454545,608.55,488.77272727272725,563.7727272727273,618.95,563.9090909090909,619.6666666666666,578.2631578947369,627.5714285714286,666.5263157894736,670.2380952380952,644.3636363636364,649.4285714285714,672.7142857142857,667.6818181818181,666.0952380952381,683.0,741.0454545454545,710.0588235294117,649.0526315789474,713.4736842105264,725.1052631578947,733.5909090909091,721.2727272727273,694.4,721.6363636363636,717.5909090909091,740.8571428571429,768.1428571428571,756.1904761904761,754.1111111111111,693.7,772.2631578947369,817.15,801.1304347826087,778.5714285714286,772.7619047619048,769.1363636363636,746.05,776.8695652173913,783.9047619047619,801.15,789.578947368421,699.2105263157895,746.6,786.1578947368421,768.304347826087,738.75,758.2727272727273,749.6363636363636,751.7368421052631,742.4347826086956,756.55,762.8095238095239,771.7368421052631,662.3157894736842,729.1428571428571,762.0,755.0454545454545,729.952380952381,727.0,717.2380952380952,725.2857142857143,705.6521739130435,744.3684210526316,762.7727272727273,713.421052631579,650.2222222222222,732.3809523809524,761.1578947368421,758.7142857142857,736.4090909090909,733.3181818181819,747.7,689.6363636363636,722.8636363636364,757.15,749.1818181818181,747.9444444444445,651.3684210526316,743.8095238095239,760.5263157894736,256.04545454545456,15.409090909090908,19.25,31.545454545454547,34.81818181818182,34.523809523809526,42.04761904761905,43.19047619047619,43.333333333333336,36.35,33.21052631578947,38.473684210526315,39.82608695652174,41.86363636363637,48.2,55.04545454545455,64.18181818181819,70.86363636363636,81.0909090909091,89.47619047619048,89.04545454545455,81.56521739130434
SB-PL,408.65,427.35,415.22727272727275,425.95238095238096,435.1363636363636,460.1904761904762,472.85714285714283,478.5217391304348,465.10526315789474,535.1818181818181,464.10526315789474,528.2222222222222,443.57142857142856,460.3157894736842,474.9047619047619,486.40909090909093,485.8181818181818,497.9,397.95454545454544,480.8181818181818,482.5,421.90909090909093,483.22222222222223,530.421052631579,435.0952380952381,456.05263157894734,479.3333333333333,461.8636363636364,477.1904761904762,495.85714285714283,519.2727272727273,530.1428571428571,514.3333333333334,576.4545454545455,506.2352941176471,549.1052631578947,484.42105263157896,506.63157894736844,504.59090909090907,520.6818181818181,492.2,515.0454545454545,527.9090909090909,510.95238095238096,523.952380952381,530.1428571428571,522.6666666666666,574.65,483.2631578947368,548.65,495.95652173913044,471.42857142857144,484.2857142857143,489.6818181818182,490.9,479.4782608695652,495.3333333333333,493.85,470.7894736842105,526.2631578947369,426.5,450.63157894736844,447.5217391304348,442.25,440.40909090909093,451.90909090909093,455.3157894736842,434.30434782608694,425.3,433.0952380952381,454.8421052631579,493.36842105263156,418.95238095238096,440.63157894736844,443.3181818181818,456.3809523809524,444.22727272727275,457.42857142857144,479.3809523809524,453.39130434782606,488.2631578947368,464.09090909090907,440.6842105263158,493.55555555555554,449.42857142857144,466.5263157894737,463.3809523809524,459.59090909090907,455.95454545454544,475.6,431.3181818181818,442.8636363636364,430.4,431.6363636363636,435.3888888888889,462.4736842105263,408.4761904761905,413.7894736842105,149.13636363636363,16.681818181818183,20.85,37.09090909090909,52.22727272727273,49.285714285714285,56.904761904761905,66.47619047619048,66.27777777777777,58.0,52.8421052631579,71.84210526315789,75.69565217391305,79.45454545454545,80.95,92.86363636363636,105.5909090909091,109.5909090909091,118.72727272727273,127.38095238095238,125.81818181818181,141.91304347826087
SB-CC,312.0,329.55,336.1818181818182,342.04761904761904,338.54545454545456,341.4761904761905,340.1904761904762,346.3478260869565,346.57894736842104,433.6818181818182,353.0,333.8888888888889,343.95238095238096,352.57894736842104,356.57142857142856,345.22727272727275,353.90909090909093,338.6,271.5,332.54545454545456,344.85,307.54545454545456,347.1111111111111,334.94736842105266,339.7142857142857,358.8421052631579,366.57142857142856,356.72727272727275,361.14285714285717,372.0,377.3181818181818,397.95238095238096,415.4761904761905,497.54545454545456,425.2352941176471,399.8421052631579,406.10526315789474,410.4736842105263,405.09090909090907,399.27272727272725,394.75,394.27272727272725,395.22727272727275,408.4761904761905,416.8095238095238,407.42857142857144,413.22222222222223,388.1,404.42105263157896,426.5,408.5217391304348,409.23809523809524,414.04761904761904,412.3636363636364,390.8,403.8695652173913,412.95238095238096,414.7,404.2105263157895,380.3157894736842,365.3,389.1578947368421,400.0,395.7,392.8636363636364,378.1818181818182,375.89473684210526,377.69565217391306,383.65,368.85714285714283,373.7894736842105,351.63157894736844,338.6666666666667,353.3157894736842,349.3181818181818,354.3333333333333,360.77272727272725,373.0952380952381,363.2857142857143,365.1304347826087,376.42105263157896,376.5,353.05263157894734,334.3888888888889,344.3333333333333,359.6842105263158,359.1904761904762,362.8181818181818,367.59090909090907,368.1,344.6818181818182,388.45454545454544,394.3,403.22727272727275,383.8333333333333,343.7368421052632,364.57142857142856,371.4736842105263,149.0,28.181818181818183,29.5,40.45454545454545,41.63636363636363,43.57142857142857,50.38095238095238,55.142857142857146,50.55555555555556,44.6,41.1578947368421,47.78947368421053,52.43478260869565,59.18181818181818,61.1,68.72727272727273,74.0909090909091,79.81818181818181,90.13636363636364,99.19047619047619,101.95454545454545,97.21739130434783
SB-16,124.4,126.8,131.0909090909091,127.85714285714286,132.45454545454547,138.38095238095238,138.47619047619048,142.1304347826087,130.10526315789474,139.8181818181818,128.89473684210526,128.16666666666666,126.95238095238095,129.6315789473684,137.28571428571428,136.9090909090909,139.77272727272728,139.2,116.04545454545455,138.45454545454547,136.6,125.45454545454545,140.5,145.31578947368422,139.71428571428572,139.31578947368422,150.23809523809524,147.3181818181818,148.04761904761904,150.9047619047619,150.9090909090909,154.04761904761904,144.76190476190476,158.5909090909091,146.05882352941177,141.31578947368422,143.52631578947367,146.73684210526315,150.8181818181818,142.6818181818182,137.65,140.54545454545453,144.86363636363637,144.66666666666666,138.57142857142858,136.61904761904762,131.0,135.5,131.94736842105263,140.4,145.8695652173913,149.33333333333334,146.0952380952381,145.04545454545453,145.6,138.04347826086956,139.8095238095238,136.7,134.52631578947367,137.1578947368421,125.1,131.10526315789474,135.69565217391303,128.35,136.04545454545453,137.45454545454547,135.78947368421052,133.04347826086956,131.05,131.61904761904762,132.42105263157896,128.10526315789474,126.80952380952381,138.0,137.0,143.04761904761904,136.86363636363637,140.47619047619048,137.14285714285714,141.2608695652174,145.47368421052633,146.5,143.8421052631579,137.88888888888889,137.0952380952381,144.26315789473685,151.1904761904762,145.0909090909091,149.72727272727272,152.05,145.3181818181818,140.36363636363637,141.9,143.95454545454547,140.05555555555554,129.78947368421052,136.42857142857142,148.73684210526315,68.81818181818181,16.227272727272727,22.9,32.0,30.227272727272727,30.38095238095238,33.333333333333336,36.666666666666664,36.0,34.1,29.210526315789473,35.94736842105263,39.608695652173914,45.22727272727273,46.55,52.0,55.77272727272727,57.68181818181818,66.27272727272727,69.28571428571429,66.81818181818181,63.26086956521739
SB-24,138.1,149.0,158.72727272727272,158.04761904761904,167.22727272727272,160.71428571428572,157.8095238095238,154.0,143.8421052631579,153.54545454545453,156.6315789473684,169.61111111111111,146.47619047619048,149.89473684210526,157.42857142857142,152.95454545454547,158.6818181818182,162.75,129.5,160.5,155.0,132.9090909090909,151.0,156.47368421052633,148.76190476190476,152.52631578947367,157.04761904761904,160.5,154.28571428571428,158.1904761904762,159.4090909090909,168.76190476190476,151.8095238095238,162.3181818181818,158.8235294117647,157.73684210526315,148.1578947368421,155.21052631578948,155.9090909090909,161.8181818181818,153.0,148.04545454545453,159.27272727272728,157.38095238095238,151.52380952380952,154.0,153.11111111111111,147.05,139.05263157894737,162.5,163.2608695652174,166.42857142857142,164.52380952380952,151.13636363636363,145.15,149.7391304347826,140.61904761904762,148.9,141.78947368421052,140.42105263157896,125.35,132.0,139.7826086956522,136.4,135.72727272727272,132.77272727272728,123.47368421052632,127.30434782608695,128.4,133.95238095238096,136.52631578947367,143.8421052631579,110.14285714285714,123.21052631578948,123.86363636363636,122.9047619047619,130.0,134.14285714285714,129.42857142857142,131.6086956521739,128.0,133.4090909090909,128.21052631578948,131.33333333333334,117.76190476190476,121.52631578947368,127.61904761904762,127.27272727272727,124.81818181818181,131.4,122.72727272727273,131.0,128.75,127.68181818181819,126.33333333333333,123.52631578947368,112.57142857142857,120.0,60.68181818181818,15.363636363636363,23.15,27.227272727272727,31.818181818181817,26.285714285714285,35.57142857142857,41.38095238095238,41.388888888888886,37.8,29.894736842105264,34.78947368421053,37.34782608695652,44.63636363636363,43.75,49.72727272727273,51.68181818181818,53.72727272727273,58.63636363636363,60.476190476190474,59.22727272727273,63.73913043478261
SB-GP,69.4,74.15,74.95454545454545,73.71428571428571,82.95454545454545,79.0952380952381,75.85714285714286,87.65217391304348,77.63157894736842,80.4090909090909,79.3157894736842,75.55555555555556,71.23809523809524,68.57894736842105,70.47619047619048,69.77272727272727,70.45454545454545,76.75,61.13636363636363,78.31818181818181,71.8,62.27272727272727,71.11111111111111,83.63157894736842,75.0,76.94736842105263,72.38095238095238,78.81818181818181,78.04761904761905,77.85714285714286,78.0909090909091,84.80952380952381,81.9047619047619,84.27272727272727,83.76470588235294,85.52631578947368,76.89473684210526,78.3157894736842,78.5909090909091,77.63636363636364,80.4,83.0,82.63636363636364,84.80952380952381,80.23809523809524,84.66666666666667,81.66666666666667,85.9,81.3157894736842,84.15,80.95652173913044,80.52380952380952,83.04761904761905,83.4090909090909,79.65,81.56521739130434,77.85714285714286,72.8,79.10526315789474,82.52631578947368,70.55,75.10526315789474,76.26086956521739,73.35,69.9090909090909,68.54545454545455,71.73684210526316,66.69565217391305,63.5,67.23809523809524,74.15789473684211,71.52631578947368,61.095238095238095,64.84210526315789,64.95454545454545,61.714285714285715,56.54545454545455,65.14285714285714,60.19047619047619,63.0,67.78947368421052,59.13636363636363,58.526315789473685,64.77777777777777,58.42857142857143,61.36842105263158,66.95238095238095,70.0,71.45454545454545,73.25,67.63636363636364,71.27272727272727,68.95,69.86363636363636,68.05555555555556,69.3157894736842,67.0952380952381,62.1578947368421,32.04545454545455,9.818181818181818,12.05,15.363636363636363,18.045454545454547,16.904761904761905,18.61904761904762,19.095238095238095,19.833333333333332,19.65,19.36842105263158,20.42105263157895,23.17391304347826,24.09090909090909,22.7,26.5,28.227272727272727,29.954545454545453,33.04545454545455,33.0,33.40909090909091,35.17391304347826
SB-BP,150.7,171.4,161.8181818181818,160.1904761904762,160.27272727272728,146.71428571428572,143.33333333333334,179.0,177.10526315789474,176.5909090909091,168.31578947368422,175.22222222222223,168.1904761904762,183.1578947368421,175.38095238095238,172.77272727272728,158.6818181818182,146.15,120.0909090909091,155.6818181818182,153.65,128.8181818181818,146.61111111111111,163.73684210526315,155.33333333333334,162.0,168.52380952380952,161.4090909090909,158.52380952380952,148.23809523809524,159.5909090909091,179.47619047619048,179.71428571428572,177.4090909090909,166.58823529411765,158.6315789473684,156.1578947368421,156.0,157.4090909090909,151.6818181818182,151.0,147.4090909090909,140.1818181818182,163.04761904761904,160.38095238095238,159.14285714285714,162.72222222222223,158.8,143.57894736842104,156.35,143.7391304347826,151.23809523809524,152.95238095238096,143.0,139.65,152.7826086956522,151.71428571428572,150.15,142.78947368421052,141.8421052631579,120.85,127.63157894736842,135.6086956521739,143.65,135.13636363636363,124.0,119.52631578947368,123.52173913043478,132.55,130.85714285714286,132.10526315789474,131.52631578947367,110.80952380952381,118.6842105263158,117.86363636363636,114.80952380952381,119.54545454545455,122.85714285714286,107.85714285714286,123.47826086956522,133.52631578947367,130.63636363636363,118.6842105263158,123.16666666666667,113.47619047619048,112.05263157894737,108.76190476190476,117.72727272727273,114.81818181818181,113.45,109.4090909090909,112.4090909090909,116.8,107.5909090909091,113.55555555555556,113.21052631578948,103.9047619047619,104.84210526315789,55.31818181818182,14.227272727272727,19.9,27.136363636363637,39.5,36.333333333333336,42.095238095238095,43.61904761904762,41.611111111111114,38.05,31.42105263157895,36.31578947368421,35.52173913043478,34.68181818181818,34.15,40.13636363636363,40.95454545454545,47.5,56.81818181818182,56.714285714285715,56.09090909090909,56.17391304347826
SB-DC,150.45,175.6,174.95454545454547,185.42857142857142,170.5909090909091,160.14285714285714,154.66666666666666,171.65217391304347,194.10526315789474,185.5,169.3684210526316,172.77777777777777,142.8095238095238,165.57894736842104,155.1904761904762,166.22727272727272,162.54545454545453,150.9,121.18181818181819,151.3181818181818,173.75,144.86363636363637,155.44444444444446,156.89473684210526,139.71428571428572,164.57894736842104,155.71428571428572,165.72727272727272,163.85714285714286,156.14285714285714,170.27272727272728,170.04761904761904,188.52380952380952,187.3181818181818,179.35294117647058,174.05263157894737,165.73684210526315,188.94736842105263,185.36363636363637,197.04545454545453,182.1,156.13636363636363,161.54545454545453,172.14285714285714,192.76190476190476,195.9047619047619,181.27777777777777,176.6,143.68421052631578,189.4,178.04347826086956,184.0952380952381,166.61904761904762,145.45454545454547,146.15,160.6086956521739,179.85714285714286,165.95,168.3684210526316,157.31578947368422,136.5,153.52631578947367,151.82608695652175,149.85,140.3181818181818,129.77272727272728,134.26315789473685,123.17391304347827,152.7,153.71428571428572,152.8421052631579,137.89473684210526,114.23809523809524,137.78947368421052,120.68181818181819,133.66666666666666,128.27272727272728,113.66666666666667,112.33333333333333,122.91304347826087,149.47368421052633,153.54545454545453,137.78947368421052,142.94444444444446,118.42857142857143,130.94736842105263,133.38095238095238,141.1818181818182,136.3181818181818,123.75,119.68181818181819,126.5909090909091,152.4,149.86363636363637,143.11111111111111,140.73684210526315,122.61904761904762,147.42105263157896,72.5,17.227272727272727,20.6,28.818181818181817,31.863636363636363,30.047619047619047,35.04761904761905,38.80952380952381,38.5,35.75,28.473684210526315,32.36842105263158,33.47826086956522,38.45454545454545,43.7,44.0,47.13636363636363,52.09090909090909,63.86363636363637,65.80952380952381,62.63636363636363,58.34782608695652
SB-CM,76.0,78.2,77.36363636363636,80.0,81.27272727272727,129.95238095238096,79.33333333333333,80.69565217391305,76.42105263157895,75.68181818181819,73.52631578947368,82.66666666666667,72.95238095238095,68.89473684210526,75.23809523809524,70.9090909090909,71.81818181818181,72.25,59.40909090909091,74.72727272727273,75.0,65.36363636363636,67.5,77.84210526315789,71.33333333333333,71.78947368421052,67.0952380952381,70.9090909090909,74.04761904761905,80.76190476190476,78.5909090909091,78.23809523809524,75.57142857142857,83.27272727272727,82.47058823529412,80.0,77.73684210526316,73.78947368421052,74.04545454545455,71.95454545454545,71.0,79.86363636363636,74.45454545454545,74.71428571428571,69.52380952380952,66.71428571428571,65.55555555555556,70.1,62.68421052631579,67.05,61.52173913043478,65.57142857142857,66.0,63.59090909090909,60.3,67.34782608695652,56.42857142857143,56.55,53.94736842105263,62.63157894736842,50.85,50.10526315789474,52.608695652173914,48.0,51.95454545454545,60.40909090909091,64.57894736842105,58.95652173913044,50.5,47.904761904761905,47.473684210526315,52.21052631578947,41.904761904761905,44.10526315789474,44.22727272727273,42.04761904761905,40.86363636363637,55.523809523809526,48.857142857142854,44.130434782608695,42.421052631578945,41.40909090909091,43.578947368421055,48.111111111111114,41.42857142857143,40.473684210526315,38.523809523809526,42.95454545454545,39.31818181818182,46.3,37.68181818181818,44.27272727272727,40.2,37.40909090909091,36.94444444444444,39.05263157894737,38.142857142857146,36.94736842105263,22.5,6.045454545454546,7.05,11.181818181818182,12.181818181818182,9.19047619047619,11.571428571428571,15.0,15.166666666666666,10.45,10.0,10.421052631578947,12.173913043478262,13.772727272727273,14.15,16.545454545454547,17.863636363636363,17.318181818181817,22.90909090909091,23.142857142857142,23.0,21.17391304347826
SB-CV,5.95,5.2,5.318181818181818,6.238095238095238,5.863636363636363,4.523809523809524,5.476190476190476,6.956521739130435,7.2631578947368425,6.909090909090909,6.421052631578948,6.833333333333333,8.333333333333334,7.526315789473684,7.190476190476191,5.7727272727272725,5.090909090909091,5.2,4.454545454545454,3.727272727272727,4.65,3.272727272727273,3.3333333333333335,3.263157894736842,3.761904761904762,4.421052631578948,4.0,3.227272727272727,5.333333333333333,5.571428571428571,4.409090909090909,5.095238095238095,5.9523809523809526,7.363636363636363,7.117647058823529,7.842105263157895,8.368421052631579,7.526315789473684,5.863636363636363,6.545454545454546,5.4,5.818181818181818,6.0,5.142857142857143,4.666666666666667,4.476190476190476,4.611111111111111,5.15,6.105263157894737,6.55,5.434782608695652,4.809523809523809,4.0,6.0,4.5,4.782608695652174,5.285714285714286,6.35,7.2631578947368425,5.526315789473684,4.9,4.105263157894737,4.565217391304348,4.65,5.7727272727272725,6.954545454545454,6.578947368421052,6.608695652173913,7.4,6.285714285714286,5.2105263157894735,5.631578947368421,5.619047619047619,5.368421052631579,9.5,6.571428571428571,5.409090909090909,4.904761904761905,3.761904761904762,6.0,7.0,6.818181818181818,4.947368421052632,4.611111111111111,5.095238095238095,7.421052631578948,6.428571428571429,5.954545454545454,4.954545454545454,6.75,4.363636363636363,6.681818181818182,5.7,4.954545454545454,4.944444444444445,4.105263157894737,5.523809523809524,5.0,2.3181818181818183,0.5909090909090909,2.2,1.5,1.8636363636363635,1.5238095238095237,1.4761904761904763,2.4285714285714284,1.7777777777777777,1.8,2.473684210526316,3.1578947368421053,2.391304347826087,2.6818181818181817,3.5,3.727272727272727,3.227272727272727,2.409090909090909,2.5454545454545454,2.3333333333333335,2.0,2.0434782608695654
SB-ED,11.35,13.15,11.954545454545455,13.238095238095237,14.636363636363637,16.761904761904763,14.952380952380953,14.782608695652174,15.631578947368421,16.227272727272727,18.05263157894737,16.27777777777778,17.285714285714285,16.894736842105264,15.857142857142858,15.5,16.727272727272727,17.6,15.863636363636363,18.772727272727273,18.7,15.681818181818182,15.555555555555555,17.05263157894737,17.142857142857142,15.526315789473685,14.238095238095237,16.136363636363637,17.428571428571427,17.238095238095237,17.90909090909091,17.285714285714285,16.333333333333332,14.454545454545455,15.0,15.0,14.947368421052632,15.105263157894736,15.681818181818182,15.909090909090908,18.85,17.318181818181817,16.727272727272727,17.0,14.285714285714286,15.285714285714286,18.0,17.95,14.31578947368421,15.9,13.956521739130435,14.952380952380953,14.19047619047619,17.59090909090909,14.3,14.478260869565217,13.714285714285714,15.1,13.578947368421053,14.31578947368421,15.65,14.947368421052632,16.08695652173913,15.5,14.772727272727273,14.136363636363637,15.947368421052632,15.347826086956522,16.0,14.761904761904763,14.31578947368421,13.736842105263158,13.238095238095237,13.368421052631579,13.727272727272727,14.619047619047619,12.318181818181818,15.666666666666666,14.952380952380953,15.478260869565217,14.578947368421053,14.272727272727273,11.31578947368421,13.166666666666666,11.714285714285714,12.052631578947368,12.619047619047619,12.681818181818182,10.954545454545455,12.45,11.636363636363637,11.045454545454545,12.4,13.227272727272727,11.833333333333334,11.947368421052632,10.333333333333334,10.0,5.545454545454546,1.2272727272727273,1.05,1.0909090909090908,1.9545454545454546,1.8095238095238095,2.7142857142857144,2.761904761904762,2.1666666666666665,0.55,0.631578947368421,1.0526315789473684,1.2608695652173914,1.3636363636363635,1.7,2.0454545454545454,1.6363636363636365,1.8181818181818181,2.5,2.380952380952381,2.727272727272727,1.608695652173913
SB-NC,9.0,8.95,7.2272727272727275,7.095238095238095,8.227272727272727,8.0,7.095238095238095,5.565217391304348,7.578947368421052,9.045454545454545,7.526315789473684,7.666666666666667,8.666666666666666,8.68421052631579,7.142857142857143,8.181818181818182,9.954545454545455,9.35,5.590909090909091,11.363636363636363,11.25,10.545454545454545,9.944444444444445,7.684210526315789,7.476190476190476,9.631578947368421,8.238095238095237,7.863636363636363,8.714285714285714,9.380952380952381,9.818181818181818,11.857142857142858,11.142857142857142,13.136363636363637,12.764705882352942,14.0,15.052631578947368,14.368421052631579,14.045454545454545,14.136363636363637,13.1,14.545454545454545,14.909090909090908,14.142857142857142,13.904761904761905,13.476190476190476,13.166666666666666,14.0,14.368421052631579,16.5,22.565217391304348,15.142857142857142,12.714285714285714,17.363636363636363,15.8,17.17391304347826,16.19047619047619,14.95,13.368421052631579,12.631578947368421,12.75,12.421052631578947,12.391304347826088,10.8,11.5,13.818181818181818,15.368421052631579,17.17391304347826,21.35,18.857142857142858,16.94736842105263,16.42105263157895,13.619047619047619,15.473684210526315,17.136363636363637,15.047619047619047,14.136363636363637,14.238095238095237,12.333333333333334,10.826086956521738,12.157894736842104,10.772727272727273,8.368421052631579,8.277777777777779,9.80952380952381,11.736842105263158,11.142857142857142,12.272727272727273,12.0,12.95,10.090909090909092,11.272727272727273,10.2,9.409090909090908,10.61111111111111,7.684210526315789,9.285714285714286,9.0,4.090909090909091,1.7727272727272727,1.0,1.5454545454545454,0.9090909090909091,1.9523809523809523,1.8571428571428572,2.1904761904761907,2.6666666666666665,2.3,1.2105263157894737,1.631578947368421,2.130434782608696,1.7727272727272727,1.65,1.2272727272727273,2.4545454545454546,2.5,2.8636363636363638,2.380952380952381,2.5,2.652173913043478
SB-WP,28.95,32.5,38.22727272727273,36.0,39.0,38.38095238095238,39.42857142857143,39.56521739130435,40.421052631578945,44.0,39.8421052631579,37.44444444444444,38.42857142857143,36.0,36.76190476190476,38.09090909090909,40.68181818181818,42.7,33.90909090909091,40.45454545454545,44.85,38.36363636363637,47.333333333333336,47.68421052631579,49.285714285714285,47.578947368421055,48.714285714285715,49.45454545454545,52.095238095238095,51.42857142857143,51.27272727272727,52.95238095238095,51.23809523809524,51.77272727272727,47.470588235294116,47.578947368421055,44.26315789473684,43.26315789473684,46.27272727272727,43.90909090909091,44.5,50.54545454545455,55.31818181818182,54.476190476190474,51.904761904761905,50.38095238095238,52.22222222222222,51.6,48.63157894736842,45.8,35.73913043478261,46.666666666666664,48.142857142857146,51.36363636363637,52.4,53.95652173913044,55.714285714285715,51.95,50.36842105263158,48.0,42.5,45.31578947368421,48.30434782608695,51.25,49.36363636363637,51.77272727272727,48.73684210526316,47.391304347826086,46.2,50.285714285714285,53.473684210526315,53.1578947368421,48.142857142857146,54.31578947368421,49.54545454545455,46.0,50.81818181818182,32.857142857142854,29.904761904761905,35.0,31.63157894736842,34.5,33.73684210526316,32.833333333333336,32.42857142857143,30.36842105263158,24.19047619047619,23.318181818181817,24.818181818181817,24.95,21.727272727272727,27.272727272727273,23.75,25.40909090909091,22.555555555555557,22.736842105263158,24.0,26.789473684210527,15.5,3.0,3.65,6.909090909090909,8.681818181818182,7.428571428571429,7.333333333333333,8.238095238095237,9.0,7.5,7.7368421052631575,8.157894736842104,9.391304347826088,9.545454545454545,8.3,9.090909090909092,9.818181818181818,9.363636363636363,9.454545454545455,11.80952380952381,11.772727272727273,9.826086956521738
SB-SS,44.0,48.3,41.0,41.095238095238095,42.0,45.0,44.666666666666664,46.56521739130435,49.0,46.0,42.578947368421055,50.0,45.95238095238095,45.89473684210526,50.61904761904762,47.72727272727273,55.40909090909091,44.75,33.45454545454545,48.77272727272727,45.05,33.31818181818182,41.333333333333336,44.78947368421053,39.476190476190474,39.68421052631579,39.333333333333336,38.09090909090909,41.23809523809524,40.904761904761905,36.5,40.285714285714285,39.285714285714285,40.90909090909091,42.0,39.0,44.89473684210526,38.526315789473685,41.18181818181818,38.54545454545455,40.25,40.54545454545455,39.45454545454545,35.904761904761905,35.095238095238095,37.095238095238095,38.05555555555556,38.55,35.0,38.8,42.65217391304348,38.23809523809524,36.333333333333336,41.22727272727273,36.6,39.08695652173913,35.04761904761905,37.6,40.578947368421055,39.1578947368421,33.95,30.36842105263158,32.608695652173914,31.85,36.09090909090909,32.36363636363637,32.94736842105263,30.304347826086957,32.5,31.238095238095237,29.57894736842105,32.421052631578945,26.19047619047619,28.57894736842105,28.318181818181817,26.952380952380953,29.636363636363637,30.333333333333332,28.61904761904762,30.08695652173913,30.42105263157895,30.681818181818183,29.57894736842105,35.0,28.857142857142858,29.894736842105264,33.57142857142857,33.86363636363637,31.545454545454547,36.45,28.272727272727273,34.77272727272727,34.1,33.77272727272727,34.22222222222222,31.57894736842105,33.904761904761905,30.736842105263158,14.090909090909092,4.636363636363637,5.1,5.409090909090909,7.2727272727272725,6.142857142857143,8.476190476190476,8.238095238095237,7.555555555555555,7.95,6.684210526315789,8.473684210526315,7.826086956521739,8.909090909090908,8.25,8.363636363636363,9.136363636363637,12.409090909090908,15.090909090909092,13.761904761904763,12.272727272727273,14.391304347826088
SB-SB,8.35,8.15,11.318181818181818,8.476190476190476,10.863636363636363,15.047619047619047,11.333333333333334,11.304347826086957,12.736842105263158,13.727272727272727,13.368421052631579,13.222222222222221,10.476190476190476,12.157894736842104,12.142857142857142,11.272727272727273,12.409090909090908,11.25,10.090909090909092,11.909090909090908,13.25,10.590909090909092,11.777777777777779,11.052631578947368,11.142857142857142,12.368421052631579,11.142857142857142,10.454545454545455,10.380952380952381,13.238095238095237,12.954545454545455,17.61904761904762,14.666666666666666,15.681818181818182,14.470588235294118,15.68421052631579,12.789473684210526,13.473684210526315,14.954545454545455,15.409090909090908,17.05,14.409090909090908,15.590909090909092,16.476190476190474,14.523809523809524,16.19047619047619,13.5,14.55,12.105263157894736,15.0,16.869565217391305,14.571428571428571,15.761904761904763,16.727272727272727,15.85,15.391304347826088,20.333333333333332,20.15,16.526315789473685,16.526315789473685,17.15,13.947368421052632,16.73913043478261,14.0,14.772727272727273,15.0,15.894736842105264,13.652173913043478,16.65,14.285714285714286,14.368421052631579,14.473684210526315,14.380952380952381,14.736842105263158,14.136363636363637,14.571428571428571,14.772727272727273,16.476190476190474,13.19047619047619,15.652173913043478,15.947368421052632,16.0,14.0,15.333333333333334,13.285714285714286,15.052631578947368,13.904761904761905,12.318181818181818,13.136363636363637,15.25,12.681818181818182,12.681818181818182,13.7,17.272727272727273,14.055555555555555,13.263157894736842,14.904761904761905,12.263157894736842,5.636363636363637,1.3181818181818181,1.8,3.272727272727273,2.590909090909091,2.4285714285714284,3.5238095238095237,3.9523809523809526,3.4444444444444446,3.3,2.8421052631578947,3.1578947368421053,3.9565217391304346,4.863636363636363,5.05,6.045454545454546,7.636363636363637,6.636363636363637,12.0,7.190476190476191,8.545454545454545,10.782608695652174
